			
Gene Symbol	log2(fpkm control)	log2(fpkm case)	p_value
ZMYM3	2.16028774137357	1.54723264351276	1
TAF1	4.60512685732938	4.64335404452215	0.95505
GPR174	2.68005424824506	3.30424671820224	0.3843
NONO	8.2252170789834	9.02966545340504	0.45545
CCDC120	0.47752191218829	1.04364547244719	1
EBP	5.17103064386487	5.46192139679073	0.6855
OGT	7.23090428110796	7.23957943638444	0.98985
SNX12	4.3612841052094	4.66015281487638	0.72625
ITGB1BP2	-2.0705604416705	-1.72887078217734	1
IL2RG	9.17588383293525	8.77882293166072	0.6521
GCNA	1.27293690520742	1.58526543487277	1
ZNF711	-0.420763844718784	-1.871986453532	1
DIAPH2	1.11294695425431	1.22067046502371	1
PRPS1	4.66622258230275	4.25992023597961	0.5015
RADX	0.052095878083045	1.36383268638207	1
FRMPD3	-1.11968905600614	-1.64534473669964	1
DOCK11	4.64638734056597	3.99342075841288	0.35285
GPC3	-1.66999239584916	-3.30000780867934	1
RBMX	6.33724545887646	6.4861190258943	0.852
MCPH1	2.85859972885378	3.47504596079495	0.4089
MFHAS1	3.06006987154687	3.09440161551605	0.95845
FBXO25	4.72461207582157	4.96270170546678	0.77895
NSDHL	3.67399730572869	2.68419934515267	0.1848
ZNF185	3.84064450353337	3.82917979910972	0.9837
CETN2	3.50024117918946	3.48609649442135	0.9851
RPL10	10.4600155460274	10.6014365346222	0.86345
CSGALNACT1	4.38292312514683	3.15431586252253	0.02175
ATP6V1B2	8.79304075174372	8.6692146041976	0.8906
CCDC25	3.08103278349601	3.02267851388606	0.9263
HMBOX1	3.60192229128303	3.57309575299216	0.96205
GNRH1	2.16285774992662	0.302675841687102	1
BIN3	4.87972536798392	3.51255559639999	0.0692
DOK2	5.76002129773022	6.56004694207528	0.25075
SLC25A37	10.1160189933251	10.860955040745	0.49945
CHMP7	6.25708984353029	6.87499363893297	0.55765
DOCK5	5.58559654606854	6.02050220139752	0.54465
STAR	-4.56944666225222	-3.33016482591979	1
PLPBP	5.4352418679526	4.21207123516768	0.0591
ERLIN2	3.6637089477978	3.33519738691076	0.56045
PXDNL	-4.36486934063132	-4.34312036509686	1
TACC1	4.63051031469598	4.40135058281071	0.60605
GOLGA7	5.92856219580655	5.72299327686907	0.8852
PLPP5	5.51272624315191	4.97557516253739	0.46855
GINS4	1.33305156200393	-1.36083453109676	1
NSD3	5.42024658230147	5.18349445442126	0.75905
ADHFE1	4.40810042001969	4.77198590886913	0.4391
MRPS28	5.28762004411207	5.85093190740326	0.3001
LACTB2	3.96807231493012	3.89364373212497	0.9262
TERF1	3.59988904495926	2.72487506146495	0.2364
RPL7	7.55087758380418	7.88701950773996	0.6663
SLC26A7	0.914074612827385	-2.93237229610591	1
SYBU	-3.64593516785733	0.838798516572173	1
MTDH	5.54649014002765	4.74704360410353	0.31635
LRP12	-0.649769817656464	1.16525594627906	1
EBAG9	2.91076911251395	5.22055826033175	0.01625
POLR2K	1.90845555153035	0.938353548964097	1
EIF3H	7.56722598966581	6.90803227732648	0.63065
UTP23	3.92090302922463	2.77462473080786	0.29315
NDUFB9	4.84034741077033	5.34747078010631	0.63885
TATDN1	2.80436131760694	3.32409051603798	0.36705
FAM83A	0.832355358628342	-1.10194492383882	1
ZNF7	3.56335340585531	2.83531575105216	0.1631
ARHGAP39	1.44683319252108	0.949706738895133	1
SLC39A4	1.06878773472638	-1.39879793491013	1
NAPRT	6.09398687090258	6.03660443313969	0.95115
VLDLR	-1.01574169635848	-1.04111724529692	1
AK3	4.3790802659486	4.6314069953274	0.7771
UHRF2	5.29397368832403	5.69809621075192	0.5756
PLIN2	4.89448796674898	5.26213995825569	0.6005
HAUS6	1.64250288437563	2.08452694182905	1
CDKN2B	-1.06534612339939	-0.374544333778642	1
CDKN2A	-2.58751544302003	-3.00651257581929	1
C9orf72	4.30911068833547	5.1532743590243	0.22795
ZCCHC7	3.40691756542251	2.43208016409343	0.2394
FBXO10	6.26218319011395	6.41436220506331	0.83355
SIGMAR1	3.65662221475109	2.74589344240304	0.1662
CBWD5	2.40972220877418	2.79765426373011	1
CEP78	3.34033438211824	3.21145459367341	0.81275
IDNK	2.80395026954251	1.83173944913018	0.21705
SHC3	-5.0423640893788	-6.79186534545473	1
AUH	2.58238739774835	2.86127453722599	0.6958
MFSD14B	4.31344903396393	4.8688102108074	0.38935
AOPEP	0.397145797392781	1.11793436393154	1
ZNF462	-5.07764502440511	-7.87354977936974	1
INIP	3.98910266698508	4.05567288658141	0.92385
UGCG	4.51108213885504	4.28392177230762	0.7302
SNX30	2.61949048441086	2.56229127655935	1
STOM	6.24698755724666	5.98819613251022	0.7285
GSN	6.88789077216842	5.93089578880833	0.3366
MRRF	3.54561012123719	3.67273082151876	0.86015
NR6A1	0.691060633114579	0.841361302616047	1
CRB2	-3.96797027039986	-5.38264433715901	1
ALAD	3.68493091787604	3.70100558751309	0.9768
ASTN2	-0.671331247330294	-1.85473731811521	1
WDR31	-2.51572779077125	-4.00507566307414	1
POLE3	4.29664094468348	5.15506106881032	0.22305
SURF4	6.28301239533049	6.84351911289842	0.5077
GBGT1	5.84852028949477	5.47294910016368	0.5215
SURF1	5.82113363399288	5.29471631278652	0.49795
SURF2	1.73410478071798	4.5236121358814	0.04615
SURF6	2.38096489219094	1.16751208103849	1
MED22	3.64288637281224	4.06457248705191	0.53825
REXO4	3.47854475585798	3.44144364025199	0.95575
RPL7A	9.83433672929726	10.6623301346885	0.54825
GTF3C5	4.38737632799337	4.63193659022123	0.71475
ASB6	3.60363227893817	2.61801542003707	0.22395
PTGES2	3.74032316356036	4.68989177397764	0.1078
NTMT1	4.4058086085117	2.97092909942985	0.1676
CIZ1	6.13059115420233	6.32332142592592	0.801
SLC25A25	2.85490128754943	2.04029629739838	0.39285
SH3GLB2	5.4109990688265	4.67877054133576	0.3607
MIGA2	4.59614800312561	3.93466746242969	0.28245
PTGES	-1.22524118851252	-3.19387230274556	1
LCN2	7.92778388689581	4.96927944853011	0.0053
LRSAM1	2.90163539668796	2.67487866521654	0.7284
GPR107	3.19769086123587	3.38861663292122	0.70885
PAXX	5.28516914929952	4.36446037396026	0.30405
IDI2	0.8983554205632	0.822428322924192	1
INPP5E	1.55447588730301	1.73160034610194	1
SEC16A	4.10165847946605	2.65699739411424	0.0653
DPH7	3.28967809098291	4.11894937598042	0.1278
NOTCH1	3.82336214442561	3.26679703298432	0.3375
NACC2	2.39342992989842	1.69035451406493	1
PROSER2	-0.744540357808631	-0.585955416511499	1
USP6NL	1.79138067673037	1.91626261287395	1
COMMD3	6.56889703671659	6.45937587707025	0.86065
MSRB2	5.05743294240966	4.88412410785479	0.8684
PDSS1	2.30554450566261	1.06147207651987	1
FAM171A1	0.239569126132452	0.100977647724821	1
MINDY3	5.59946657883123	5.48143134614647	0.91405
TMEM236	-3.43870143450002	-5.94146460546667	1
RSU1	5.3308308514977	5.60241530814761	0.7767
ST8SIA6	-0.407009637911916	-2.10868658874335	1
PARD3	-0.385731157993452	-1.39650207171375	1
ZEB1	2.43290062961415	2.17372550012651	1
NRBF2	5.27730786044677	5.42883582768521	0.7859
CDHR1	0.274983201103769	-0.091033417884414	1
POLR3A	2.79506454334719	2.01719859808272	0.3319
HERC4	4.56279802198042	4.37399614213124	0.72075
LRMDA	3.32164674192158	3.11193438387227	0.84465
CAMK2G	5.28244721863092	4.67935623354078	0.2757
ADIRF	-1.67486230760009	4.06540859467343	1
GLUD1	6.48080473902718	5.92612754696542	0.4962
HTR7	-3.27543703469333	-3.45806574467041	1
RPP30	4.40302225239575	4.42802846128625	0.97795
FRA10AC1	1.84068881043167	4.5274770060604	0.0309
ADD3	7.86325707193297	7.13484725878218	0.3766
DNAJB12	3.87523944252869	3.55386425265744	0.6494
EIF4EBP2	4.5979363352649	4.35705929291685	0.73025
NPFFR1	-7.2461408325479	-7.7041571926702	1
TCF7L2	4.54675867043477	1.85457819476383	5E-05
MKI67	0.165172317937167	-0.565893304974227	1
FUOM	2.50309681403963	1.48934254741507	1
LRRC27	2.69062270124296	-0.258587378608249	1
MTG1	4.12357515614762	3.1558657832246	0.0979
NKX6-2	2.24294999125131	-0.512589800616228	1
PAOX	4.12357515614762	3.1558657832246	0.0979
GSTO1	5.91106116376308	6.48406560784529	0.47715
TAF5	1.47079193341198	0.591133636092569	1
PPRC1	4.35608745384952	3.53299014306363	0.3657
ITPRIP	4.4574301309786	4.356819915076	0.8709
CNNM2	0.83758000021203	1.29568776475983	1
PDCD11	3.44760564351162	3.2512737195716	0.7611
ADAM12	-1.55492170178354	-1.07828643026075	1
RGS10	6.33030024064472	6.27062237815297	0.92125
BTBD10	3.50639883152745	4.07667025156252	0.36205
ADM	4.56208975000104	4.12017773138932	0.63515
GAS2	0.373108056513234	7.03715156565553	5E-05
LIN7C	1.78041089517567	2.29927103759424	1
IMMP1L	2.02806695034823	-0.497101191214839	1
PGAP2	4.027357557672	2.98877919724131	0.02035
TUT1	9.40969853684457	10.5472801556635	0.2967
ZNF215	-5.67680565930237	-2.39877130628724	1
HSD17B12	4.3900485474166	4.62581402813416	0.61645
APIP	3.46328240525737	3.80190361467865	0.7412
DGKZ	6.70238050161553	4.90428176921789	0.0158
EIF3M	7.66494498625742	7.70092515883047	0.96035
TNKS1BP1	0.870210823904461	-1.09036973261772	1
SERPING1	3.930349413304	5.5820561514555	0.0086
SSRP1	4.391437797698	5.03720648717847	0.50645
SLC43A1	2.88763249409111	3.28836446881429	0.4733
PTPRJ	5.14875111299805	5.56181489568308	0.5294
C11orf49	3.37945461560501	3.9935022786332	0.30595
ARFGAP2	6.15823804855766	6.52088264308284	0.4865
CELF1	5.35133150589932	4.73210635791418	0.39965
HIKESHI	3.78841426633025	5.73765161286414	0.00915
CCDC81	-1.66336926441462	-3.24185717861235	1
SESN3	4.58000675707668	4.67213111533511	0.89635
ENDOD1	2.22619406200395	2.77777738589866	0.3706
CCDC82	4.55813903496334	4.38552077141488	0.83665
KLHL35	0.636329961678656	-2.87336539761463	1
TENM4	-4.76169444506892	-8.11348974535458	1
SERPINH1	2.97368841310298	1.57141469858513	0.00595
CAPN5	0.728460411423073	-0.023360683703539	1
INTS4	4.10679218315693	4.18169096124618	0.912
PAK1	7.52904005609508	7.77051193535072	0.7613
RPS3	9.68605749576127	10.3167453826344	0.4205
ZC3H12C	-2.0402417127657	-1.46228448153462	1
TTC12	3.41271379158693	3.82487984347153	0.41265
NCAM1	2.25531944070579	1.31551985930323	1
HTR3B	-3.42021586184428	-5.64553068741867	1
NPAT	4.12937369778331	3.57862478713315	0.61305
ATM	6.85291022454186	6.96306946525462	0.88335
AASDHPPT	4.29707400018743	4.80576708404152	0.58225
GLB1L2	0.199436783558857	-0.766200270797569	1
SLX4IP	0.725357259131823	0.614116156017029	1
LAMTOR1	8.07044299858358	6.38211213024864	0.167
GRIK4	-2.65952204493424	-1.28855795642677	1
ST14	2.95582610024786	1.88592572226917	0.1305
HYOU1	4.91244867825466	3.76449478255154	0.03325
KAT14	3.7250103549041	3.21727570278399	0.39985
TKFC	4.88804181904871	3.65363331138625	0.07565
MTA2	5.19138893571716	5.48526902377011	0.6968
TMEM138	4.71861369897549	3.72795311898679	0.1548
FADS1	2.31109617390305	1.99722374925695	1
TMC2	-4.11862919576835	-2.21115729262221	1
ROM1	-0.18879698216005	-2.71910068265445	1
EML3	6.0729761297425	5.81996190347057	0.767
INCENP	2.26158196306602	2.56913377653625	1
MS4A3	4.21431912080077	4.10559427579519	0.8892
PLCH2	2.26139240616032	1.92819974800458	1
CPSF7	6.4252226183734	6.22293204292436	0.73455
MS4A2	0.144294413502928	0.915161377273764	1
B3GAT3	4.58477614057569	3.23371630054066	0.10275
EI24	3.50785805397163	3.0965907743217	0.56335
CCDC15	0.713933312160299	0.27754443503004	1
CHEK1	0.39692667603135	0.34925203178067	1
FEZ1	2.2765413304301	1.77008478280028	1
ESAM	2.65914821614934	3.55674820785854	0.1988
KIRREL3	-0.886200835601951	-5.62271052402769	1
MPZL2	2.16243886389415	1.34381143617083	1
SIDT2	5.6577343145982	6.18181219169795	0.44855
TMEM25	1.84975111859197	2.31491400097879	1
TAGLN	4.96124825290337	5.61793610435127	0.4458
COMMD7	3.95900966564743	3.84346132504805	0.8693
DSN1	2.21159787732381	1.82963039964868	1
SOGA1	-0.407455416972044	-0.906461457664958	1
CNBD2	-0.085681942015473	0.812555726623432	1
LSM14B	4.54113069740697	3.29700354577315	0.0689
YTHDF1	4.23021070033998	3.78986485625006	0.5413
CABLES2	0.882689997317921	0.023170172218747	1
LTO1	4.44720227464204	3.56543876314111	0.1294
TRPT1	3.9665596691114	4.31164842392797	0.7011
NUDT22	7.01590562467515	6.80551173270986	0.8063
FERMT3	8.6907104099802	7.83342143550294	0.4275
PLCB3	1.4492655422805	0.982714360525989	1
MRPL49	5.67831984701589	6.32973356224554	0.59655
CDC42EP2	4.75571547834614	3.93030209833084	0.16715
FAU	7.85296638712367	7.43595356384138	0.6146
TM7SF2	7.23230579479839	5.273448751349	0.00945
VPS51	7.23230579479839	5.273448751349	0.00945
TBX6	-1.03802705961848	-1.20553006609214	1
PPP4C	6.60610609314897	6.99427422789792	0.6216
ALDOA	10.3241692931034	9.89482230960868	0.6218
DOC2A	2.32015248776469	1.63065242333352	1
HIRIP3	2.13992783644489	0.611474582376181	1
TAOK2	3.88938592681152	3.38625914113335	0.6025
TMEM219	5.73552488505496	4.32715559570161	0.14445
HMGA2	-1.8488633607931	-2.91931505190019	1
CNKSR2	1.1138204965343	-0.573990792706848	1
KLRF1	4.77297827541731	4.7541232057084	0.98125
CLEC1A	1.32757240381574	1.34253198985557	1
MPP7	3.37601248772974	2.78902181314086	0.41165
ITGB1	6.76151134170753	6.42023647487688	0.579
CTF1	-4.55878851213054	-4.06833085943654	1
CWC15	4.57342300328743	3.72287035959732	0.4879
FCGR1A	4.59918685008725	3.87369510116207	0.4494
ARID5B	2.42032339641431	2.22221413443344	1
DCUN1D2	3.02512095388465	3.8993496716628	0.1376
TMCO3	5.45500165238373	6.03011974618836	0.5375
TMEM218	3.57355630620312	3.00575208453454	0.29025
TIRAP	2.49894268455856	1.45588610498791	1
EEF1AKMT1	2.07891377961484	0.862883787874285	1
LATS2	1.5406869479891	1.14153742503442	1
SAP18	6.80538275021139	5.56315507901413	0.21205
KIAA1328	0.383839743949011	0.785876925880163	1
MIA2	3.83352769628452	3.82832692641482	0.99215
HNMT	2.96653752105227	3.50161748054298	0.4566
LYPD1	-3.77443483254034	-4.33137107393461	1
PDCD4	7.28326433719069	7.13755475490851	0.87235
ADRA2A	-4.74142752923135	-2.37574372857984	1
GPM6A	-0.420269531028247	1.05064099742423	1
WDR17	-3.66105057684415	-1.0770653852527	1
CCDC102B	0.772755580205719	-1.73819721950268	1
CD226	4.2661718591516	4.54249331990229	0.8118
FSIP1	-2.09900609558105	-1.28264578967494	1
RGS18	5.65661935477759	6.9324982424839	0.23665
PRSS23	1.96099722206945	3.14082609055421	0.15305
MTMR12	3.25132371727314	3.41180585237012	0.783
CCT5	7.22171277767202	7.09386647972183	0.8873
ATPSCKMT	1.41536387211231	1.51824304549747	1
DOCK1	-2.5847086087358	-7.25755289644659	1
DIXDC1	-0.247414095544392	-4.0222520413967	1
DLAT	2.3971485361992	2.0144338534393	1
PIH1D2	-2.76029402082095	-5.27014673653508	1
NKAPD1	3.19108251467059	2.85528013135869	0.6739
TIMM8B	3.3180969853393	4.87851446309549	0.2721
IL18	2.79084291998108	4.12425368207554	0.35085
TEX12	7.17201739492343	6.68624838368717	0.56565
PTS	0.437515396836478	-1.25342580909936	1
PIP4K2A	7.77359420219993	6.84773389129798	0.3417
C2orf50	-4.12086891714377	-4.35855755273634	1
FOXO1	3.13312782391883	3.19335069881952	0.8596
CRIM1	1.58842561795513	-1.43264147232424	1
SEC24D	4.26019130037088	3.55011262964725	0.24165
ABCB9	0.224645387512144	-0.245085140323293	1
RILPL2	3.46362245685189	3.07438383657166	0.58595
DHX37	2.99057009041448	2.75488963948787	0.7449
UBC	11.6341167562755	11.2079721371873	0.6643
ITPR1	4.23917651801531	3.64685387894268	0.14745
TKTL2	-4.47924688106494	-5.84400628101607	1
PRSS53	3.38104798078997	4.37131490804309	0.2389
SLC7A11	-2.59288440879968	0.110082562090316	1
NOCT	1.06157576135877	0.921428713600123	1
ENKUR	0.312607092878788	0.481267937739338	1
CACNA2D4	3.75563537238322	4.32075181903149	0.2424
DCP1B	2.59618856321779	1.51004539030526	1
KCNA6	6.10009460959239	5.24684508620195	0.1887
THRB	-5.82713361877342	-1.85766760367085	1
NGLY1	4.94894185880023	5.89164519784602	0.23985
OXSM	3.1554723873873	2.94486406668636	0.8201
UEVLD	2.99773499507649	2.53083984132802	0.3834
TMEM86A	-1.25534976301173	-2.09982218001312	1
C12orf45	0.181382473239811	1.94376383077912	1
TMEM263	3.0525637036939	3.60917578255372	0.3911
BTBD11	2.79951631968429	1.61418684598398	0.1896
UBE3B	4.05561215668669	3.83791297524401	0.7819
ANK3	2.91287784251414	2.60946185542555	0.42705
IPMK	2.38084025031927	2.87215501629523	0.4283
RAD9B	-0.150798144919306	-0.350439720766301	1
PLBD2	2.36525299969876	1.60239986680174	1
DLG5	1.44629328946967	-0.036863284163934	1
SLC2A13	-0.499620111705596	1.44084060404212	1
GXYLT1	1.51115426579335	1.75728359105546	1
TWF1	3.67044381212281	3.42791452259643	0.68215
DIP2C	-1.10785614786424	-0.949549846954084	1
EIF4E	4.55355710936464	4.35328799975667	0.791
TEX30	2.26244819189066	2.28413801223662	1
CSNK1G3	2.42503492028196	2.88260783739215	0.4531
SRFBP1	1.36943298090954	0.90245181497969	1
AKAP6	-1.56519939311351	0.843999918555331	1
FAM177A1	3.08969135598738	4.24193930825404	0.135
MBIP	3.0871522040541	3.40981180223803	0.58105
MIPOL1	-5.19579573437099	-5.38298143091188	1
EXT2	4.60444499972679	3.45080215287982	0.1691
TMEM18	2.51556864955734	3.21998317104854	0.347
KCTD14	6.17701482894165	6.80255513803915	0.4331
NDUFC2	6.17701482894165	6.80255513803915	0.4331
ME3	1.0820212693455	-0.008040865359263	1
NUBPL	0.829995648148282	0.828737180500787	1
NEK7	5.74986942739684	5.68325852709556	0.92375
FER	-0.393843970305004	-0.114192949050594	1
VIPAS39	4.48259662826522	3.46268057909416	0.23895
ANKRD50	-0.201068579742788	0.264848655867173	1
UPF2	3.33916589639755	2.89816384211594	0.4493
CDC123	6.39286176570142	5.85612917765534	0.58795
SCLT1	3.52025879669212	4.52064225060267	0.20595
CCDC3	-4.5192633643689	-5.89268386501722	1
C4orf33	2.17299947259176	1.64841482126058	1
FRMD4A	2.82713815575365	2.62172838516855	0.6811
PTPRO	3.08894381352904	2.06166215969927	0.0638
EPS8	0.525948582071211	1.27172446351057	1
ACAD8	4.13939581944352	4.53697916128344	0.4839
THYN1	4.29542181949112	4.36632920911391	0.9112
VPS26B	5.13525986469547	5.18905359803522	0.94195
NCAPD3	3.48645695576873	4.63045206940681	0.0618
VTI1A	3.43076698309997	2.0654309991387	0.02345
QDPR	3.61071187196725	3.40513465394014	0.7845
FAM160B1	4.53979159658962	5.57963272994248	0.29365
TEX9	-1.24200390267362	-0.116609094901246	1
QTRT2	3.44182870770559	4.1526620742174	0.17455
MMAA	1.31067166967886	1.02209078898544	1
ZNF827	1.72133765811114	1.10678380963492	1
NR3C2	1.42646873065038	0.853836004037922	1
AKR1C2	-1.76357718372519	-2.71008528898654	1
DPYSL4	0.150559676575381	-1.92490281012484	1
VENTX	0.945764997803881	-0.361155077498093	1
ADAM8	7.60124337490849	6.96081285795656	0.40165
ITIH2	-3.88032988417878	-2.04575305655957	1
KIN	3.61067644217977	4.2950911561803	0.57
PIGF	4.49680106064763	4.84782657833611	0.74715
ANKAR	2.54430979902084	0.070815203563012	1
INPP1	4.10380813401732	4.17842782624274	0.92875
MFSD6	3.78735932487842	4.67057977540358	0.2618
RNF144A	2.98154764627605	2.75968209773743	0.64035
ASAP2	-1.41785639213403	-3.7898266207071	1
ADAM17	5.01802431789924	5.02609181434133	0.99235
FLI1	6.32708731392829	5.36200691766824	0.2345
KCNJ1	-4.0959572849659	-1.29459000178122	1
TMEM45B	3.08943035342652	2.13260316297798	0.23995
WWC2	-1.63497494062016	0.307067077524042	1
CENPU	1.2533358224025	1.05956986600524	1
ACSL1	7.84253891867594	8.10195991805113	0.7799
SLC25A4	1.51646907052881	1.66209153819845	1
AMN1	3.75566741530214	3.96222509735962	0.7383
BICD1	1.09355341562616	0.281822857965133	1
SAV1	3.63393101004689	2.0719308137757	0.1575
CCDC122	0.238737953841561	-1.1857334267681	1
NBAS	4.38890588403907	4.69690634076162	0.73385
ZNF385D	1.00437913999891	-1.63930985446908	1
GUF1	2.30588591151414	3.30047080842374	0.3593
SACS	0.790188170292026	0.084200361674655	1
CCDC175	4.51611603124138	3.71520150157355	0.3147
CENPJ	2.29870816392221	-0.012798484271784	1
FBXO4	1.88959035521413	2.37150868104216	1
TMEM267	1.99540130146572	2.80333864462809	0.3551
CCL28	1.32269540456283	1.31542711280019	1
PARP8	6.00622171256139	5.91128891311384	0.88315
CACUL1	3.87626153623993	3.7419954283523	0.84265
DST	1.29625769225012	2.40508017921352	1
TIAL1	5.73357127092638	5.82832184828184	0.89735
BAG3	2.11374383269954	1.39414642462316	1
GLT1D1	4.7941870965668	5.24669310157826	0.47605
TMEM132D	-3.37261131011754	-4.88390357759713	1
AP1S3	4.18912082640177	4.17431852459493	0.97335
RABGAP1L	4.94422595708472	5.48824505679776	0.30785
TLCD4	3.57756176134949	4.97711961514475	0.041
MZT2B	4.7734689279052	5.54477901428294	0.4648
FAM168B	3.62002329762627	3.03400084485157	0.33675
PTPN14	-5.77586486676101	-7.2422606715628	1
MGAT5	3.2885475620601	2.92416641154619	0.46565
TMEM163	-1.82762001856256	-3.31578090199937	1
GPATCH11	2.26853021073755	2.54079108022051	1
GEMIN6	1.36089237202495	2.1210750974521	1
TMEM178A	0.098823768379692	-0.362760733826486	1
OBI1	1.45527066226216	1.5757624974899	1
CYSLTR2	2.29043325110948	2.19820495702198	1
ARL11	3.33672612731153	2.67480862813165	0.3582
SETBP1	-0.663728039468277	-0.488576492159768	1
ARL14EP	3.61159733399389	3.96811840727618	0.70175
EPG5	3.24261317558344	4.82151634623997	0.0503
PSTPIP2	4.16611285740143	4.4164682136136	0.6833
ATP5F1A	8.64475398802696	9.19725355878147	0.5633
HAUS1	3.73142222246213	3.6484999568499	0.91865
C18orf25	4.29401781531022	4.45275355848589	0.85975
SPC25	0.474815001080892	-1.49102784033904	1
PDK1	3.76675415682973	3.94773160485965	0.8301
PDE3B	3.74370883669243	3.81649731148601	0.89195
TCF7L1	-0.171886776871874	-0.554379225284807	1
TGOLN2	5.78704844004181	5.66454826077795	0.84795
KCNK13	-1.47952846809259	-0.247545971062026	1
UHMK1	4.26922020578009	4.5209879003827	0.7184
